"LAKE_ID","WATER","html","X_Coordinate","Y_Coordinate"
"1301BOW0444","Big Bowman Pond","report_Big Bowman Pond(1301BOW0444).html",-73.490112,42.646847
"1301BRE0150D","Breakneck Pond","report_Breakneck Pond(1301BRE0150D).html",-74.095703,41.207199
"1301BRO0193A","Brooks Lake","report_Brooks Lake(1301BRO0193A).html",-73.994698,41.330299
"1301BUC0303","Buckingham Lake","report_Buckingham Lake(1301BUC0303).html",-73.807098,42.663502
"1301BUR0386",NA,"report_NA(1301BUR0386).html",NA,NA
"1301BUR0386A","Burden Lake","report_Burden Lake(1301BUR0386A).html",NA,NA
"1301BUR0386B","Burden Lake","report_Burden Lake(1301BUR0386B).html",-73.568627,42.608922
"1301BUR0386C","Burden Third Lake","report_Burden Third Lake(1301BUR0386C).html",-73.56719,42.595608
"1301CAN0168A","Canopus Lake","report_Canopus Lake(1301CAN0168A).html",-73.835297,41.456501
"1301CEL0166","Lake Celeste","report_Lake Celeste(1301CEL0166).html",-73.9002,41.363602
"1301CHA0341A","Chadwick Lake","report_Chadwick Lake(1301CHA0341A).html",-74.066789,41.557887
"1301CHO0437","Chodikee Lake","report_Chodikee Lake(1301CHO0437).html",-73.983852,41.772016
"1301COX6780","Coxsackie Reservoir","report_Coxsackie Reservoir(1301COX6780).html",-73.8778,42.4076
"1301CPMXXXX",NA,"report_NA(1301CPMXXXX).html",NA,NA
"1301CRO0397","Crooked Lake","report_Crooked Lake(1301CRO0397).html",-73.530636,42.612422
"1301CRO1033","Croton Reservoir","report_Croton Reservoir(1301CRO1033).html",-73.9627,40.78219
"1301CRY0391","Crystal Lake","report_Crystal Lake(1301CRY0391).html",-73.556249,42.640111
"1301DUCXXX1","Duck Pond","report_Duck Pond(1301DUCXXX1).html",-73.8837,41.422
"1301DUN0425","Dunham Reservoir","report_Dunham Reservoir(1301DUN0425).html",-73.479896,42.7528
"1301DYK0445","Dyken Pond","report_Dyken Pond(1301DYK0445).html",-73.43064,42.72036
"1301ESO0434","Esopus Lake","report_Esopus Lake(1301ESO0434).html",-73.96925,41.87556
"1301FER0028C","Fergusons Lake","report_Fergusons Lake(1301FER0028C).html",-73.826401,41.0993
"1301FIR0150A","First Reservoir","report_First Reservoir(1301FIR0150A).html",-74.058899,41.2155
