LakeID,Y_Coordinate,X_Coordinate
1301UWB0185H,42.5171,-73.9875
1309UWB0927,42.4167,-73.9875
0902UWB5018,44.6909,-73.9874
1311UWB0261C,42.6561,-73.9873
1309UWB0950D,42.3859,-73.9872
1311UWB0278A,42.7443,-73.9872
1003UWB5092,44.6207,-73.9867
1301UWB5766,41.6512,-73.9867
1301UWB6799,42.5060,-73.9867
1101UWB0056P,42.9895,-73.9866
1301UWB5932,41.7575,-73.9864
1301UWB0364C,41.6077,-73.9863
1501UWB5414,41.1933,-73.9862
1501UWB0976A,41.1109,-73.9861
1301UWB0199D,41.3783,-73.9860
1309UWB6420,42.1288,-73.9857
1101UWB5032,42.9931,-73.9856
1311UWB0261B,42.6559,-73.9856
1101UWB0056W,42.9759,-73.9855
1301UWB5929,41.7970,-73.9854
1309UWB6419,42.1367,-73.9854
1301UWB5616,41.5141,-73.9849
1501UWB5062,41.0428,-73.9849
1301UWB0345F,41.5194,-73.9847
1101UWB5134,43.0109,-73.9846
1301UWB0438E,41.7260,-73.9845
1309UWB0949B,42.3626,-73.9845
1301UWB0191F,42.4928,-73.9843
1301UWB5451,41.4573,-73.9843
1309UWB0949A,42.3638,-73.9843
1301UWB0194,41.3288,-73.9842
1301UWB6814,42.5041,-73.9842
1501UWB5383,41.1706,-73.9841
1104UWB5500,43.5323,-73.9840
1003UWB5082,44.6254,-73.9839
1311UWB0272,42.6993,-73.9839
1101UWB0056V,42.9746,-73.9838
1501UWB5064,41.1002,-73.9837
1301UWB0191H,42.4734,-73.9834
1301UWB0438F,41.7243,-73.9831
1501UWB5074,41.1252,-73.9831
1501UWB976BB,41.1115,-73.9829
1301UWB0195,41.3298,-73.9828
1301UWB5754,41.6297,-73.9828
1104UWB5197,43.2206,-73.9825
1309UWB0947A,42.2812,-73.9823
1311UWB0272C,42.7032,-73.9818
1301UWB0161B,41.2541,-73.9817
1301UWB0364,41.5732,-73.9817
1301UWB0159B,41.2405,-73.9815
1104UWB0562A,43.9711,-73.9814
1201UWB5033,42.8186,-73.9809
1301UWB0191I,42.4722,-73.9809
1301UWB5387,41.2335,-73.9809
1309UWB6515,42.3748,-73.9808
1309UWB6426,42.2006,-73.9807
1309UWB0949,42.3616,-73.9805
1101UWB5126,43.0676,-73.9803
1301UWB0330B,41.4818,-73.9802
1301UWB0438C,41.7100,-73.9802
1301UWB0438P,41.7181,-73.9802
1301UWB0438D,41.7237,-73.9801
1201UWB5034,42.8425,-73.9800
1104UWB5174,43.1535,-73.9796
1301UWB5457,41.3516,-73.9795
1309UWB6425,42.2067,-73.9794
1104UWB0332A,43.4377,-73.9792
1301UWB5456,41.2634,-73.9791
1104UWB5238,43.3491,-73.9790
1104UWB5425,43.6989,-73.9789
1104UWB5133,43.1545,-73.9788
1307UWB6028,41.9527,-73.9788
1301UWB0189A,42.4714,-73.9786
1003UWB5094,44.5065,-73.9784
1104UWB5172,43.1639,-73.9784
1301UWB5388,41.2336,-73.9783
1104UWB0558A,43.8344,-73.9782
1301UWB0191G,42.4783,-73.9776
1301UWB0435,41.8009,-73.9776
1301UWB0330A,41.4735,-73.9775
1501UWB5061,41.0353,-73.9774
1301UWB0438A,41.7046,-73.9773
1301UWB0191,42.4863,-73.9772
1301UWB0189,42.4713,-73.9771
1104UWB5436,43.9651,-73.9769
1301UWB0185J,42.5247,-73.9769
1307UWB6380,42.0515,-73.9768
1309UWB0946,42.2857,-73.9766
1311UWB0262B,42.6243,-73.9766
1309UWB6424,42.2061,-73.9765
1101UWB0056O,42.9754,-73.9762
1301UWB6027,41.9445,-73.9762
1301UWB5389,41.2157,-73.9761
1301UWB0822,41.9606,-73.9753
1301UWB5386,41.2170,-73.9752
1301UWB6026,41.9419,-73.9745
1309UWB0915F,42.1951,-73.9745
1101UWB5127,43.0676,-73.9743
1301UWB0196,41.3386,-73.9742
1301UWB5763,41.7492,-73.9742
1301UWB5928,41.8006,-73.9741
1501UWB0975,41.1040,-73.9737
1201UWB5043,42.9464,-73.9736
1307UWB6381,42.0070,-73.9735
1301UWB6024,41.8854,-73.9731
1301UWB0438B,41.7118,-73.9727
1301UWB0142A,41.2114,-73.9726
1301UWB5450,41.4374,-73.9725
1104UWB0558,43.8425,-73.9724
1301UWB6025,41.8946,-73.9719
1309UWB6423,42.2052,-73.9718
1301UWB0345A,41.5401,-73.9717
1301UWB5440,41.2773,-73.9713
1301UWB0143C,41.2063,-73.9711
1304UWB345RR,41.4882,-73.9710
1309UWB0927C,42.3878,-73.9707
1301UWB5762,41.7291,-73.9704
1501UWB0977,41.1250,-73.9702
1301UWB0330,41.4709,-73.9699
1304UWB5452,41.4891,-73.9697
1309UWB0949E,42.3353,-73.9697
1101UWB5131,43.0132,-73.9688
1301UWB0431,41.8272,-73.9686
1309UWB0949D,42.3403,-73.9684
1104UWB5379,43.5934,-73.9683
1309UWB6429,42.2201,-73.9677
1501UWB0978,41.1602,-73.9675
1301UWB1031,40.7793,-73.9674
1309UWB6526,42.4150,-73.9674
1301UWB5439,41.2954,-73.9669
1309UWB0946C,42.2622,-73.9666
1004UWB5192,44.3527,-73.9665
1301UWB0141,41.2108,-73.9664
1311UWB0278B,42.7393,-73.9664
1501UWB5065,41.0996,-73.9662
1309UWB6421,42.1759,-73.9660
1104UWB5176,43.1475,-73.9659
1301UWB5759,41.6517,-73.9659
1311UWB0273B,42.6679,-73.9653
1301UWB0185B,42.5210,-73.9649
1301UWB5758,41.6546,-73.9649
1309UWB0927B,42.3949,-73.9643
1301UWB0429,41.8439,-73.9638
1309UWB6418,42.1712,-73.9638
1311UWB0273C,42.6669,-73.9637
1101UWB0059C,43.0454,-73.9636
1004UWB5193,44.3010,-73.9632
1701UWB0017,40.6681,-73.9632
1301UWB5757,41.6533,-73.9630
1301UWB0206G,42.5935,-73.9626
1309UWB6518,42.3877,-73.9622
1301UWB0438G,41.7496,-73.9620
1301UWB0219A,41.4496,-73.9619
1301UWB0137A,41.2010,-73.9617
1311UWB0273,42.6626,-73.9616
1309UWB0929F,42.4306,-73.9614
1301UWB5437,41.2607,-73.9612
1309UWB0929D,42.4080,-73.9612
1501UWB0976B,41.1082,-73.9612
1301UWB6796,42.5080,-73.9611
1311UWB0277D,42.7223,-73.9607
1309UWB6413,42.1953,-73.9605
1201UWB5042,42.9577,-73.9602
1311UWB0277C,42.7223,-73.9597
1301UWB0416C,41.6199,-73.9594
1201UWB5041,42.9369,-73.9591
1309UWB0948A,42.3008,-73.9591
0902UWB5244,44.6919,-73.9590
1311UWB0270D,42.7043,-73.9588
1309UWB0948B,42.2999,-73.9585
1201UWB5036,42.8607,-73.9584
1301UWB0416,41.6487,-73.9583
1301UWB6815,42.6170,-73.9581
1309UWB0929,42.4002,-73.9581
1301UWB5379,41.2495,-73.9579
1301UWB6029,41.9704,-73.9579
1301UWB6794,42.5274,-73.9577
1301UWB1035,40.7952,-73.9566
1311UWB0277A,42.7228,-73.9565
1301UWB0160A,41.2584,-73.9562
1309UWB6428,42.2394,-73.9562
1309UWB0929A,42.3992,-73.9560
1301UWB0198,41.3567,-73.9559
1309UWB6514,42.3766,-73.9559
1311UWB0273I,42.6626,-73.9556
1301UWB0438H,41.6903,-73.9552
1301UWB5935,41.8578,-73.9550
1301UWB5760,41.6642,-73.9547
1309UWB0931A,42.4264,-73.9547
1301UWB6898,41.5374,-73.9545
1311UWB6825,42.6379,-73.9545
1301UWB5063,41.0533,-73.9544
1309UWB0925D,42.3686,-73.9543
1501UWB0983,41.1263,-73.9540
1104UWB0708A,44.0843,-73.9539
1104UWB5360,43.5985,-73.9533
1104UWB5177,43.1403,-73.9532
1301UWB0187,42.4872,-73.9532
1309UWB0946E,42.2515,-73.9530
1309UWB0925C,42.3655,-73.9529
1309UWB6414,42.2208,-73.9527
1309UWB0929B,42.3990,-73.9525
1301UWB5761,41.6692,-73.9523
1309UWB0925B,42.3637,-73.9518
1301UWB0345C,41.5381,-73.9516
1104UWB0561B,43.9589,-73.9512
1301UWB5403,41.2437,-73.9512
1201UWB5044,42.9167,-73.9508
0902UWB5052,44.9058,-73.9504
1301UWB5390,41.2472,-73.9504
1003UWB5093,44.5490,-73.9503
1311UWB6824,42.6549,-73.9503
1104UWB5362,43.5074,-73.9499
1309UWB0915G,42.2222,-73.9498
1104UWB0127C,43.2702,-73.9491
1104UWB5441,43.9907,-73.9488
1304UWB0345Q,41.5047,-73.9488
1309UWB0928,42.3938,-73.9487
1104UWB5363,43.5077,-73.9484
1309UWB6415,42.2202,-73.9478
1501UWB5384,41.1426,-73.9476
1311UWB0273F,42.6799,-73.9475
1201UWB0511,42.9433,-73.9474
1311UWB0273H,42.6723,-73.9473
1501UWB5385,41.1452,-73.9473
1311UWB0273G,42.6770,-73.9472
1301UWB0198A,41.3450,-73.9466
1301UWB0441A,41.9215,-73.9463
1301UWB6019,41.9277,-73.9463
1301UWB0201,41.3744,-73.9461
1309UWB6417,42.1762,-73.9460
1301UWB6020,41.9294,-73.9459
1309UWB0932,42.4228,-73.9458
1311UWB0273D,42.6774,-73.9458
1301UWB5404,41.2388,-73.9455
1301UWB0161C,41.2705,-73.9453
1104UWB5442,43.9955,-73.9452
1311UWB6823,42.6549,-73.9449
1304UWB5967,41.5047,-73.9443
1309UWB0928B,42.3981,-73.9443
1004UWB5194,44.2689,-73.9442
1301UWB5625,41.6120,-73.9439
1301UWB6899,41.5434,-73.9439
1104UWB0392,43.9141,-73.9438
1309UWB0925J,42.3741,-73.9438
1309UWB0925L,42.3693,-73.9438
1309UWB0926A,42.3787,-73.9438
1101UWB5234,43.0386,-73.9437
1309UWB0925K,42.3715,-73.9433
1309UWB0928C,42.4033,-73.9432
1309UWB6416,42.1798,-73.9432
1104UWB5301,43.3811,-73.9430
1003UWB5091,44.6192,-73.9428
1301UWB0198C,41.3496,-73.9427
1101UWB0056Q,42.9887,-73.9425
1301UWB0158,41.2392,-73.9424
1301UWB0161D,41.2688,-73.9422
1301UWB0206A,42.5386,-73.9422
1104UWB5367,43.5280,-73.9419
1301UWB5392,41.2369,-73.9419
1301UWB5448,41.4256,-73.9417
1301UWB0159,41.2414,-73.9416
1301UWB0448,41.9013,-73.9412
1309UWB0925E,42.3572,-73.9411
1311UWB0261,42.6425,-73.9408
1309UWB0926,42.3783,-73.9407
1104UWB0128A,43.2695,-73.9404
1309UWB0925F,42.3550,-73.9400
1301UWB6888,41.2734,-73.9396
1309UWB6525,42.2546,-73.9394
1311UWB6831,42.7065,-73.9394
1309UWB6575,42.3688,-73.9391
1501UWB0984C,41.1483,-73.9391
1301UWB0157,41.2336,-73.9381
1309UWB0925G,42.3539,-73.9374
1101UWB5125,43.0774,-73.9370
1003UWB0043,44.6206,-73.9368
1501UWB5068,41.1055,-73.9367
1309UWB6523,42.3348,-73.9365
1104UWB5437,43.9565,-73.9363
1301UWB0421,41.7721,-73.9362
1301UWB5425,41.3238,-73.9361
1309UWB6524,42.3712,-73.9360
1301UWB5921,41.7530,-73.9355
1309UWB0938A,42.4253,-73.9353
1301UWB5750,41.7475,-73.9352
1309UWB0938,42.4071,-73.9352
1301UWB0202,41.3746,-73.9351
1301UWB5749,41.7495,-73.9349
1301UWB5745,41.6809,-73.9347
1301UWB5751,41.7469,-73.9346
1301UWB5417,41.3106,-73.9345
1309UWB0943C,42.4409,-73.9345
1501UWB5381,41.1290,-73.9344
1101UWB0064A,43.0766,-73.9342
1301UWB5393,41.2347,-73.9342
1301UWB5927,41.8203,-73.9340
1311UWB0260,42.6614,-73.9336
1309UWB0915H,42.2329,-73.9335
1301UWB5743,41.6682,-73.9332
1301UWB0215B,41.4406,-73.9330
1301UWB0215A,41.4375,-73.9329
1311UWB6826,42.6287,-73.9328
1309UWB0943,42.4491,-73.9326
1501UWB5380,41.1306,-73.9325
1301UWB0161,41.2576,-73.9324
1301UWB0026A,41.0379,-73.9323
1309UWB0939,42.4114,-73.9322
1309UWB0938B,42.4247,-73.9320
1104UWB0331C,43.3805,-73.9319
1301UWB6437,42.1384,-73.9310
0902UWB5051,44.9174,-73.9306
1309UWB0925O,42.3559,-73.9301
1309UWB6410,42.2281,-73.9299
1104UWB0331B,43.3613,-73.9296
1301UWB5428,41.2781,-73.9296
1309UWB6412,42.2034,-73.9294
1301UWB0206,42.5310,-73.9290
1301UWB5924,41.7762,-73.9287
1309UWB0925N,42.3714,-73.9287
1301UWB5449,41.4377,-73.9283
1301UWB5418,41.3129,-73.9277
0902UWB5095,44.7305,-73.9273
1301UWB0418C,41.7427,-73.9273
1309UWB0925H,42.3425,-73.9266
1301UWB5416,41.3385,-73.9263
1301UWB6795,42.5546,-73.9261
1301UWB5069,41.1111,-73.9256
1301UWB5742,41.6645,-73.9256
0902UWB5094,44.7310,-73.9254
1311UWB0267,42.6999,-73.9252
1301UWB5934,41.8415,-73.9249
1301UWB6797,42.5699,-73.9247
1104UWB5364,43.5286,-73.9242
1301UWB5436,41.2516,-73.9239
1301UWB0184,42.4751,-73.9235
1301UWB345PP,41.4587,-73.9235
1104UWB5424,43.6889,-73.9234
1301UWB0024,41.0324,-73.9234
1309UWB0941,42.4373,-73.9234
1301UWB0206E,42.5943,-73.9231
1003UWB5098,44.4182,-73.9230
1301UWB5058,41.0187,-73.9230
1311UWB0269A,42.7110,-73.9228
1101UWB0056M,42.9802,-73.9226
1501UWB5415,41.1500,-73.9222
1301UWB0441,41.9128,-73.9221
1301UWB0226D,42.6370,-73.9219
1304UWB345II,41.4673,-73.9218
1305UWB5618,41.5850,-73.9218
1104UWB5365,43.5608,-73.9217
1301UWB0207D,41.4070,-73.9216
1301UWB0157A,41.2461,-73.9215
1301UWB5424,41.3148,-73.9214
1301UWB6370,42.0050,-73.9212
1301UWB0206B,41.4233,-73.9211
1301UWB0421A,41.7592,-73.9211
1301UWB5447,41.4288,-73.9210
1309UWB0937B,42.4024,-73.9210
1309UWB6411,42.2343,-73.9207
1201UWB5039,42.8387,-73.9206
1301UWB0155J,41.2301,-73.9206
1301UWB0024A,41.0253,-73.9204
1304UWB5605,41.5187,-73.9203
1305UWB0365A,41.5497,-73.9203
1311UWB0267A,42.7021,-73.9198
1101UWB5180,43.1473,-73.9196
1311UWB6821,42.6796,-73.9195
1101UWB5179,43.1538,-73.9192
1301UWB6436,42.1543,-73.9191
1104UWB5443,43.9975,-73.9190
1201UWB5040,42.8701,-73.9186
1301UWB5391,41.2230,-73.9183
1301UWB5740,41.6378,-73.9183
1301UWB6480,42.1434,-73.9183
1101UWB0067A,43.1514,-73.9182
1301UWB6431,42.1798,-73.9173
1301UWB0207F,41.4020,-73.9171
1304UWB0345J,41.4900,-73.9171
1309UWB0936B,42.3820,-73.9166
1305UWB5619,41.5693,-73.9165
1301UWB0415J,41.6687,-73.9164
1301UWB0206F,42.6009,-73.9163
1301UWB6798,42.5610,-73.9162
1301UWB0161F,41.2660,-73.9160
1309UWB0936,42.3645,-73.9158
1301UWB0419,41.7141,-73.9157
1301UWB0415I,41.6717,-73.9152
1301UWB5922,41.7783,-73.9152
1301UWB0424,41.7935,-73.9150
1301UWB6018,41.9202,-73.9150
1301UWB6433,42.1656,-73.9149
1309UWB0937C,42.4248,-73.9149
1301UWB5933,41.8562,-73.9148
1301UWB0183,42.4712,-73.9146
1301UWB0415G,41.6777,-73.9144
1104UWB5366,43.5711,-73.9142
1301UWB5446,41.4212,-73.9142
1301UWB6430,42.1891,-73.9142
1301UWB0155B,41.2295,-73.9141
1304UWB5455,41.4720,-73.9139
1301UWB6432,42.1669,-73.9137
1301UWB0205,41.3821,-73.9135
1301UWB0226B,42.6051,-73.9133
1104UWB5377,43.5092,-73.9124
1305UWB5620,41.5825,-73.9123
1201UWB0524,42.7970,-73.9117
1301UWB6835,42.6370,-73.9115
1003UWB5097,44.4330,-73.9113
1301UWB0169A,41.2983,-73.9108
1301UWB0440,41.9137,-73.9107
1301UWB6834,42.6407,-73.9105
1201UWB5030,42.8001,-73.9104
1301UWB6800,42.5857,-73.9103
1104UWB0331A,43.3542,-73.9101
1301UWB5923,41.7948,-73.9097
1301UWB0442,41.9240,-73.9096
1301UWB0226,42.6312,-73.9092
1301UWB5057,41.0196,-73.9091
1301UWB5748,41.7194,-73.9091
1301UWB6439,42.1484,-73.9091
1301UWB0182,42.4602,-73.9089
1311UWB0266A,42.7344,-73.9085
0902UWB5017,44.7326,-73.9084
1101UWB0058B,42.9934,-73.9078
1301UWB5445,41.4206,-73.9077
1309UWB0936C,42.3818,-73.9076
1311UWB0259,42.6584,-73.9076
1301UWB5395,41.2296,-73.9071
1309UWB6408,42.2100,-73.9070
1101UWB0075A,43.1866,-73.9069
1309UWB6513,42.3840,-73.9068
1301UWB5442,41.3814,-73.9066
1301UWB5426,41.3037,-73.9060
1301UWB0863A,42.0928,-73.9059
1304UWB5454,41.4805,-73.9052
1305UWB5615,41.5493,-73.9052
1301UWB5752,41.7484,-73.9049
1301UWB5741,41.6711,-73.9046
1301UWB6009,41.8793,-73.9046
1301UWB6801,42.5534,-73.9044
0902UWB5004,44.9617,-73.9041
1301UWB5915,41.7517,-73.9039
1304UWB0345G,41.5418,-73.9038
1104UWB5244,43.3557,-73.9037
1311UWB0259A,42.6470,-73.9035
1301UWB6017,41.9712,-73.9031
1305UWB5621,41.5785,-73.9031
1304UWB5453,41.4988,-73.9030
1305UWB5968,41.5769,-73.9030
1301UWB5420,41.3544,-73.9029
1305UWB5622,41.6022,-73.9029
1301UWB5422,41.3325,-73.9025
1311UWB6822,42.6501,-73.9025
1311UWB6833,42.7209,-73.9021
1301UWB6016,41.9678,-73.9015
1104UWB5499,43.5544,-73.9014
1311UWB6836,42.6495,-73.9013
1304UWB345LL,41.4737,-73.9011
1311UWB6828,42.6479,-73.9010
1301UWB0165D,41.3584,-73.9008
1301UWB0205A,42.5094,-73.9008
1304UWB0345H,41.5462,-73.9007
1301UWB0155C,41.2276,-73.9004
1301UWB6008,41.8766,-73.9002
1301UWB5917,41.7636,-73.9001
1301UWB5462,41.3953,-73.8999
1305UWB5969,41.6135,-73.8998
1301UWB5434,41.2673,-73.8996
1101UWB1092A,42.9339,-73.8994
1101UWB5132,43.0409,-73.8991
1309UWB6409,42.2061,-73.8989
1301UWB5433,41.2689,-73.8987
1104UWB0336A,43.4739,-73.8986
1301UWB5863,41.2388,-73.8985
1301UWB5916,41.7573,-73.8984
1304UWB5614,41.5572,-73.8980
1301UWB5747,41.7256,-73.8977
1301UWB6010,41.8943,-73.8977
1301UWB0420B,41.7412,-73.8974
1301UWB6015,41.9631,-73.8974
1002UWB5054,44.8630,-73.8972
1301UWB0415B,41.6790,-73.8971
1311UWB0265A,42.6795,-73.8969
1301UWB0178B,42.4984,-73.8967
1301UWB0225F,42.6184,-73.8959
1301UWB0203,42.5450,-73.8955
1104UWB5433,43.7013,-73.8954
1301UWB0225E,42.6181,-73.8944
1301UWB5429,41.2728,-73.8942
1301UWB0863,42.1423,-73.8940
1301UWB5925,41.8682,-73.8940
1304UWB0345L,41.4783,-73.8935
1104UWB5359,43.6243,-73.8934
1301UWB0226C,42.6092,-73.8934
1301UWB6023,41.9869,-73.8933
1301UWB5753,41.7499,-73.8931
1301UWB0155D,41.2398,-73.8925
1301UWB0225C,42.6139,-73.8924
1301UWB6012,41.8986,-73.8922
1309UWB6521,42.2702,-73.8921
1301UWB6375,42.0824,-73.8918
1301UWB6022,41.9992,-73.8917
1301UWB0225A,42.6134,-73.8915
1301UWB5421,41.3513,-73.8915
1309UWB0923,42.2839,-73.8911
1301UWB0226E,42.6075,-73.8909
1301UWB6440,42.1983,-73.8909
1311UWB6829,42.6657,-73.8909
1301UWB6011,41.8893,-73.8906
1304UWB0345I,41.5354,-73.8906
1301UWB0179,42.4618,-73.8905
1301UWB6802,42.6129,-73.8905
1301UWB5443,41.3973,-73.8904
1301UWB0155H,41.2850,-73.8901
1301UWB5926,41.8751,-73.8900
1301UWB5444,41.3982,-73.8898
1309UWB0923C,42.2716,-73.8898
1003UWB5090,44.6210,-73.8897
1301UWB0155F,41.2484,-73.8896
1301UWB1045,40.8941,-73.8896
1301UWB5407,41.1910,-73.8890
1301UWB6382,42.1262,-73.8889
1301UWB5435,41.2513,-73.8888
0902UWB5014,44.7865,-73.8886
1101UWB5183,43.1866,-73.8886
1101UWB5181,43.1720,-73.8885
1301UWB5423,41.3342,-73.8884
1304UWB345MM,41.4822,-73.8884
1309UWB0934,42.3816,-73.8883
1301UWB0864,42.1552,-73.8880
1309UWB6520,42.2701,-73.8878
1309UWB0933,42.3811,-73.8877
1301UWB5919,41.7908,-73.8876
1301UWB0155G,41.2469,-73.8875
1301UWB0208,42.5685,-73.8875
1301UWB1045A,40.9027,-73.8871
1101UWB5182,43.1759,-73.8869
1301UWB0045E,41.2176,-73.8865
1305UWB0366A,41.5954,-73.8857
1301UWB1045B,40.9060,-73.8856
1301UWB0169C,41.3072,-73.8853
1301UWB0225,42.6205,-73.8853
1201UWB0506,42.8084,-73.8852
1301UWB0415E,41.7081,-73.8852
1304UWB345DD,41.4399,-73.8848
0902UWB5015,44.7925,-73.8847
1301UWB0420C,41.7857,-73.8847
1201UWB5037,42.8533,-73.8844
1301UWB6376,42.0901,-73.8844
1301UWB5405,41.1992,-73.8841
1301UWB0169B,41.3195,-73.8840
1301UWB6013,41.9577,-73.8838
0902UWB0001,44.9596,-73.8836
1304UWB5461,41.4859,-73.8836
1003UWB5083,44.6504,-73.8834
1301UWB0181,42.4362,-73.8834
1004UWB0259,44.2414,-73.8832
1301UWB5419,41.3629,-73.8827
1101UWB1091,42.9211,-73.8826
1201UWB0502,42.7503,-73.8825
1301UWB5427,41.3117,-73.8823
1301UWB0155I,41.2727,-73.8822
1301UWB0178A,42.4770,-73.8821
1201UWB0508,42.8319,-73.8819
1301UWB5406,41.2380,-73.8818
1301UWB0178,42.4660,-73.8816
1301UWB0045G,41.2281,-73.8814
1101UWB1090C,42.9113,-73.8812
1101UWB0056I,42.9563,-73.8809
1301UWB0208B,42.5751,-73.8808
1301UWB5430,41.2630,-73.8807
1702UWB1048A,40.8492,-73.8807
1309UWB0911,42.2708,-73.8806
1309UWB0913B,42.3039,-73.8805
1301UWB1045C,40.9213,-73.8802
1301UWB5918,41.7694,-73.8801
1301UWB0427A,41.9129,-73.8797
1309UWB0913A,42.3155,-73.8796
1004UWB0269,44.2466,-73.8795
1301UWB0045F,41.2265,-73.8795
1101UWB0056H,42.9624,-73.8792
1301UWB6374,42.0581,-73.8791
1309UWB0908,42.2614,-73.8789
1702UWB0062,40.6969,-73.8789
1305UWB5623,41.5950,-73.8788
1301UWB5431,41.2659,-73.8785
1702UWB1048B,40.8553,-73.8785
1003UWB0036,44.6340,-73.8782
1104UWB5421,43.6657,-73.8779
1301UWB1045D,40.9259,-73.8779
1301UWB6790,42.3853,-73.8777
1301UWB0171A,41.3338,-73.8775
1301UWB6014,41.9504,-73.8773
1702UWB1048,40.8503,-73.8773
1702UWB1048D,40.8682,-73.8771
1301UWB0443,41.9379,-73.8770
1301UWB5001,40.9267,-73.8770
1301UWB5432,41.2661,-73.8769
1301UWB5000,40.9015,-73.8768
1301UWB6438,42.1317,-73.8768
1301UWB5920,41.7894,-73.8757
1301UWB0167A,41.4119,-73.8755
1104UWB5239,43.3736,-73.8752
1101UWB1090B,42.9133,-73.8750
1104UWB5231,43.2985,-73.8747
1309UWB0912B,42.2916,-73.8740
1301UWB5205,41.3790,-73.8738
1301UWB6663,42.3271,-73.8737
1301UWB5103,41.3566,-73.8733
1304UWB5235,41.5049,-73.8733
1301UWB0169D,41.3482,-73.8730
1301UWB5807,41.8372,-73.8727
1309UWB0913C,42.3116,-73.8727
1304UWB0345B,41.4318,-73.8722
1101UWB0056G,42.9755,-73.8721
1301UWB5206,41.3869,-73.8719
1101UWB0046,43.0737,-73.8717
1304UWB0345C,41.4543,-73.8717
1201UWB5022,42.8501,-73.8716
1301UWB5087,41.3064,-73.8716
1304UWB5232,41.5492,-73.8715
1305UWB5273,41.6228,-73.8715
1301UWB0147A,42.4085,-73.8712
1301UWB5808,41.8424,-73.8707
1301UWB5858,41.9856,-73.8702
1309UWB0912A,42.2811,-73.8702
1101UWB1090A,42.9072,-73.8697
1201UWB5021,42.8473,-73.8693
1301UWB5186,40.9975,-73.8693
1304UWB5277,41.5927,-73.8693
1301UWB1045E,40.9369,-73.8691
1301UWB5835,41.9088,-73.8686
0902UWB5016,44.7581,-73.8683
1301UWB0224A,42.5844,-73.8683
1301UWB5088,41.3069,-73.8683
1301UWB0178D,42.4766,-73.8680
1304UWB5236,41.5121,-73.8676
1101UWB0073,43.1955,-73.8675
1104UWB5229,43.3527,-73.8669
1301UWB0201A,42.4953,-73.8669
1301UWB0444,41.9501,-73.8669
1301UWB5854,41.9847,-73.8668
1309UWB0910,42.2660,-73.8668
1301UWB0176,42.4338,-73.8665
1003UWB5049,44.6630,-73.8664
1305UWB0369,41.6832,-73.8663
1309UWB6579,42.3041,-73.8663
1301UWB0151,42.3815,-73.8662
1309UWB6578,42.2627,-73.8661
1301UWB5841,41.9993,-73.8660
1301UWB5837,41.9469,-73.8659
1301UWB0038,41.1287,-73.8656
1301UWB0201D,42.5050,-73.8656
1301UWB5089,41.3089,-73.8656
1305UWB5274,41.6079,-73.8656
1002UWB5047,44.9098,-73.8649
1301UWB0208C,42.5470,-73.8649
1311UWB0257A,42.6807,-73.8647
1301UWB5836,41.9436,-73.8646
1201UWB5446,42.8150,-73.8644
1301UWB0156,42.3150,-73.8643
1305UWB5677,41.6923,-73.8639
1301UWB6466,42.1749,-73.8636
1304UWB5237,41.5064,-73.8633
1301UWB0167B,41.4132,-73.8631
1301UWB0168B,42.4289,-73.8630
1305UWB5804,41.7818,-73.8629
1301UWB0028,41.0887,-73.8628
1302UWB0049D,41.2874,-73.8628
1301UWB0147B,42.4164,-73.8627
1301UWB0178C,42.4647,-73.8627
1301UWB0030I,41.1171,-73.8626
1002UWB5046,44.9110,-73.8624
1101UWB1085N,42.8695,-73.8624
1301UWB5838,41.9501,-73.8623
1101UWB5040,42.8890,-73.8621
1301UWB5806,41.8452,-73.8620
1301UWB0173A,41.3602,-73.8617
1301UWB0445,41.9492,-73.8615
1311UWB6846,42.6678,-73.8613
1304UWB3450,41.4931,-73.8612
1301UWB0177,42.4332,-73.8609
1301UWB0023,41.0238,-73.8605
1301UWB0027B,41.0587,-73.8601
1305UWB5701,41.7331,-73.8600
1302UWB0049E,41.2874,-73.8598
1301UWB5013,41.0924,-73.8596
1301UWB0168F,41.4306,-73.8595
1301UWB0962,42.2272,-73.8595
1305UWB5799,41.7619,-73.8594
1301UWB0224,42.6085,-73.8593
1301UWB5104,41.3571,-73.8589
1301UWB0427,41.9084,-73.8588
1301UWB0147C,42.4159,-73.8587
1301UWB6803,42.5066,-73.8584
1301UWB0168E,41.4281,-73.8580
1301UWB0145C,42.3798,-73.8578
1301UWB0023B,41.0291,-73.8577
1302UWB5038,41.2186,-73.8576
1304UWB5233,41.5495,-73.8575
1302UWB0043A,41.2153,-73.8571
1301UWB6781,42.4453,-73.8570
1302UWB5056,41.1873,-73.8570
1301UWB5094,41.3314,-73.8569
1304UWB5234,41.5551,-73.8566
1101UWB0057A,42.9968,-73.8556
1301UWB0168A,42.4320,-73.8553
1702UWB5002,40.9707,-73.8553
1301UWB0168D,41.4279,-73.8552
1301UWB5098,41.3174,-73.8551
1301UWB0023E,41.0502,-73.8548
1302UWB0049C,41.3013,-73.8547
1301UWB0153C,42.3368,-73.8546
1302UWB5039,41.2374,-73.8545
1305UWB5800,41.7709,-73.8541
1301UWB5805,41.8260,-73.8540
1101UWB5119,43.1144,-73.8538
1301UWB0174B,41.3665,-73.8538
1301UWB0023A,41.0217,-73.8537
1305UWB5671,41.6454,-73.8537
1301UWB0174A,41.3691,-73.8536
