row,LAKE_ID,WATER,X_Coordinate,Y_Coordinate,link,availability
135,0501ELM0019,Elmira Reservoir,-76.84749,42.10868,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Elmira%20Reservoir(0501ELM0019).html?csf=1&e=Xxz1fg,available
137,0501LOW0021,Lowe Pond,-76.9118,42.146,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lowe%20Pond(0501LOW0021).html?csf=1&e=Xxz1fg,available
138,0501MIL0016,Miller Pond,-76.7922,42.0714,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Miller%20Pond(0501MIL0016).html?csf=1&e=Xxz1fg,available
139,0501UWB5006,Park Station Pond,-76.67008,42.22466,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Park%20Station%20Pond(0501UWB5006).html?csf=1&e=Xxz1fg,available
140,0501UWB5107,Amelia Pond,-77.07972,42.11484,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Amelia%20Pond(0501UWB5107).html?csf=1&e=Xxz1fg,available
142,0501WAV0009,Waverly Reservoir,-76.55552,42.01274,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Waverly%20Reservoir(0501WAV0009).html?csf=1&e=Xxz1fg,available
143,0501WAV0010,Waverly Reservoir,-76.554,42.01609,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Waverly%20Reservoir(0501WAV0010).html?csf=1&e=Xxz1fg,available
144,0501WEY0012,Weyer Pond,-76.8028,42.1069,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Weyer%20Pond(0501WEY0012).html?csf=1&e=Xxz1fg,available
145,0502BIR5140,Birdseye Hollow Lake,-77.15043,42.37119,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Birdseye%20Hollow%20Lake(0502BIR5140).html?csf=1&e=Xxz1fg,available
146,0502CIN0038,Cinnamon Lake,-77.01081,42.27667,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cinnamon%20Lake(0502CIN0038).html?csf=1&e=Xxz1fg,available
147,0502DEM0068,Lake Demons,-77.4779,42.3477,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Demons(0502DEM0068).html?csf=1&e=Xxz1fg,available
148,0502LAM0047,Lamoka Lake,-77.0778,42.4058,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lamoka%20Lake(0502LAM0047).html?csf=1&e=Xxz1fg,available
149,0502LOU0071,Loucks Pond,-77.44453,42.39316,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Loucks%20Pond(0502LOU0071).html?csf=1&e=Xxz1fg,available
150,0502MUD0063,Mud Lake,-77.27907,42.49083,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mud%20Lake(0502MUD0063).html?csf=1&e=Xxz1fg,available
151,0502PET0042,Peterson Lake,-77.18624,42.31584,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Peterson%20Lake(0502PET0042).html?csf=1&e=Xxz1fg,available
152,0502ROU0046,Round Lake,-77.17979,42.32251,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Round%20Lake(0502ROU0046).html?csf=1&e=Xxz1fg,available
153,0502SAL0051,Lake Salubria,-77.2929,42.3293,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Salubria(0502SAL0051).html?csf=1&e=Xxz1fg,available
154,0502SAN0043,Sanford Lake,-77.17756,42.33047,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sanford%20Lake(0502SAN0043).html?csf=1&e=Xxz1fg,available
155,0502SMI0066,Smith Pond,-77.47333,42.38788,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Smith%20Pond(0502SMI0066).html?csf=1&e=Xxz1fg,available
156,0502THU0040,Thurston Pond,-77.26481,42.22148,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Thurston%20Pond(0502THU0040).html?csf=1&e=Xxz1fg,available
159,0502VAN0045,Van Keuren Lake,-77.17705,42.32525,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Van%20Keuren%20Lake(0502VAN0045).html?csf=1&e=Xxz1fg,available
160,0502WAN0048,Waneta Lake,-77.10071,42.44474,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Waneta%20Lake(0502WAN0048).html?csf=1&e=Xxz1fg,available
161,0503AGT5287,Ag-Tech Lake,-77.81937,42.26727,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Ag-Tech%20Lake(0503AGT5287).html?csf=1&e=Xxz1fg,available
162,0503ALM0029C,Almond Reservoir,-77.70724,42.34816,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Almond%20Reservoir(0503ALM0029C).html?csf=1&e=Xxz1fg,available
163,0503ERW0023B,Erwin Pond,-77.1711,42.15752,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Erwin%20Pond(0503ERW0023B).html?csf=1&e=Xxz1fg,available
164,0503GOO0027,Goodhue Lake,-77.2767,42.18149,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Goodhue%20Lake(0503GOO0027).html?csf=1&e=Xxz1fg,available
165,0503HOR0034,Hornell Rs No 1,-77.63422,42.38484,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hornell%20Rs%20No%201(0503HOR0034).html?csf=1&e=Xxz1fg,available
166,0503HOR0035,Hornell Rs No 3,-77.62678,42.39122,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hornell%20Rs%20No%203(0503HOR0035).html?csf=1&e=Xxz1fg,available
167,0503HOR0036,Hornell Rs No 2,-77.62247,42.39816,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hornell%20Rs%20No%202(0503HOR0036).html?csf=1&e=Xxz1fg,available
170,0503UWB5183,McCarthy Hill Forest Pond,-77.20881,42.08739,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_McCarthy%20Hill%20Forest%20Pond(0503UWB5183).html?csf=1&e=Xxz1fg,available
173,0601BEA0174,Beaver Lake,-75.6657,42.0455,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Beaver%20Lake(0601BEA0174).html?csf=1&e=Xxz1fg,available
174,0601BEA0359,Bear Swamp Pond,-74.67871,42.68887,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bear%20Swamp%20Pond(0601BEA0359).html?csf=1&e=Xxz1fg,available
175,0601CAN0392,Canadarago Lake,-75.0061,42.8153,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Canadarago%20Lake(0601CAN0392).html?csf=1&e=Xxz1fg,available
177,0601CHE0213,Chenango Lake,-75.4412,42.5826,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Chenango%20Lake(0601CHE0213).html?csf=1&e=Xxz1fg,available
178,0601CHI5787,Chittning Lake,-75.31494,42.9115,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Chittning%20Lake(0601CHI5787).html?csf=1&e=Xxz1fg,available
179,0601CRU0366,Crumhorn Lake,-74.92161,42.55747,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Crumhorn%20Lake(0601CRU0366).html?csf=1&e=Xxz1fg,available
180,0601ESI0262,East Sidney Lake,-75.22639,42.32997,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_East%20Sidney%20Lake(0601ESI0262).html?csf=1&e=Xxz1fg,available
181,0601FLY0335,Fly Pond,-74.61017,42.58819,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Fly%20Pond(0601FLY0335).html?csf=1&e=Xxz1fg,available
182,0601GIL0287,Gilbert Lake,-75.12796,42.57919,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Gilbert%20Lake(0601GIL0287).html?csf=1&e=Xxz1fg,available
184,0601GOO0360,Goodyear Lake,-74.98233,42.50716,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Goodyear%20Lake(0601GOO0360).html?csf=1&e=Xxz1fg,available
185,0601GUI0188,Guilford Lake,-75.4994,42.4129,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Guilford%20Lake(0601GUI0188).html?csf=1&e=Xxz1fg,available
186,0601HUN0215,Hunts Pond,-75.37318,42.5921,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hunts%20Pond(0601HUN0215).html?csf=1&e=Xxz1fg,available
187,0601NAT5467,Nathaniel Cole Park Pond,-75.70662,42.14287,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Nathaniel%20Cole%20Park%20Pond(0601NAT5467).html?csf=1&e=Xxz1fg,available
188,0601SEX0311,Sexsmith Lake,-74.82928,42.4625,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sexsmith%20Lake(0601SEX0311).html?csf=1&e=Xxz1fg,available
189,0601SIL0216,Silver Lake,-75.33045,42.59998,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Silver%20Lake(0601SIL0216).html?csf=1&e=Xxz1fg,available
190,0601SUM0411,Summit Lake,-74.85496,42.85564,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Summit%20Lake(0601SUM0411).html?csf=1&e=Xxz1fg,available
191,0601TIT0320,Titus Lake,-74.7128,42.5017,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Titus%20Lake(0601TIT0320).html?csf=1&e=Xxz1fg,available
192,0601UWB0229,Millbrook Reservoir,-75.36309,42.62419,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Millbrook%20Reservoir(0601UWB0229).html?csf=1&e=Xxz1fg,available
193,0601WEA0409,Weaver Lake,-74.93071,42.85341,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Weaver%20Lake(0601WEA0409).html?csf=1&e=Xxz1fg,available
194,0601WHI5191,White Birch Lake,-75.6368,42.0404,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_White%20Birch%20Lake(0601WHI5191).html?csf=1&e=Xxz1fg,available
195,0601WIL0297,Wilber Lake,-75.05319,42.51545,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Wilber%20Lake(0601WIL0297).html?csf=1&e=Xxz1fg,available
197,0602BAL5648,Balsam Pond,-75.7614,42.54905,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Balsam%20Pond(0602BAL5648).html?csf=1&e=Xxz1fg,available
198,0602BOW5660,Bowman Lake,-75.6886,42.5187,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bowman%20Lake(0602BOW5660).html?csf=1&e=Xxz1fg,available
199,0602BRA0154,Bradley Brook Reservoir,-75.6622,42.834,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bradley%20Brook%20Reservoir(0602BRA0154).html?csf=1&e=Xxz1fg,available
201,0602CHE0032,Chenango Lake,-75.83638,42.2058,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Chenango%20Lake(0602CHE0032).html?csf=1&e=Xxz1fg,available
202,0602CRO0073,Crooked Lake,-76.1494,42.7859,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Crooked%20Lake(0602CRO0073).html?csf=1&e=Xxz1fg,available
203,0602DEA0036,Dean Pond,-76.00341,42.44924,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Dean%20Pond(0602DEA0036).html?csf=1&e=Xxz1fg,available
204,0602EAR0146,Craine Lake,-75.55743,42.76217,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Craine%20Lake(0602EAR0146).html?csf=1&e=Xxz1fg,available
205,0602EAT0163,Eaton Brook Reservoir,-75.699,42.8591,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Eaton%20Brook%20Reservoir(0602EAT0163).html?csf=1&e=Xxz1fg,available
206,0602ECH0081,Echo Lake,-75.8507,42.3863,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Echo%20Lake(0602ECH0081).html?csf=1&e=Xxz1fg,available
207,0602GEN0088,Geneganslet Lake,-75.7748,42.5173,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Geneganslet%20Lake(0602GEN0088).html?csf=1&e=Xxz1fg,available
208,0602GER0097,Gerry Lake,-75.5494,42.4458,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Gerry%20Lake(0602GER0097).html?csf=1&e=Xxz1fg,available
210,0602GOO0067B,Goodale Lake,-76.14453,42.70819,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Goodale%20Lake(0602GOO0067B).html?csf=1&e=Xxz1fg,available
211,0602GOR0136,Gorton Lake,-75.3517,42.8596,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Gorton%20Lake(0602GOR0136).html?csf=1&e=Xxz1fg,available
212,0602HAT0155,Hatch Lake,-75.6778,42.8346,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hatch%20Lake(0602HAT0155).html?csf=1&e=Xxz1fg,available
213,0602LAB0051,Labrador Pond,-76.05241,42.78836,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Labrador%20Pond(0602LAB0051).html?csf=1&e=Xxz1fg,available
214,0602LEB0153,Lebanon Reservoir,-75.6069,42.8029,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lebanon%20Reservoir(0602LEB0153).html?csf=1&e=Xxz1fg,available
215,0602LLE1052,Lower Leland Pond,-75.57248,42.87601,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lower%20Leland%20Pond(0602LLE1052).html?csf=1&e=Xxz1fg,available
216,0602LLY5637,Lower Little York Lake,-76.16373,42.69128,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lower%20Little%20York%20Lake(0602LLY5637).html?csf=1&e=Xxz1fg,available
217,0602LON0083,Long Pond,-75.84813,42.42023,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Long%20Pond(0602LON0083).html?csf=1&e=Xxz1fg,available
218,0602LUD0099,Lake Ludlow,-75.70856,42.46485,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Ludlow(0602LUD0099).html?csf=1&e=Xxz1fg,available
219,0602MEL0039,Melody Lake,-75.8741,42.4703,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Melody%20Lake(0602MEL0039).html?csf=1&e=Xxz1fg,available
220,0602MOR0152,Lake Moraine,-75.5222,42.8502,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Moraine(0602MOR0152).html?csf=1&e=Xxz1fg,available
221,0602PET0078,Lake Petonia,-75.7985,42.3317,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Petonia(0602PET0078).html?csf=1&e=Xxz1fg,available
222,0602PLY0107,Plymouth Reservoir,-75.651,42.5881,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Plymouth%20Reservoir(0602PLY0107).html?csf=1&e=Xxz1fg,available
225,0602SON0072,Song Lake,-76.14686,42.7723,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Song%20Lake(0602SON0072).html?csf=1&e=Xxz1fg,available
227,0602TUL0068,Tully Lake,-76.1352,42.7764,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Tully%20Lake(0602TUL0068).html?csf=1&e=Xxz1fg,available
228,0602ULE1053,Upper Leland Pond,-75.5766,42.87988,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Upper%20Leland%20Pond(0602ULE1053).html?csf=1&e=Xxz1fg,available
229,0602ULI0067,Upper Little York Lake,-76.1558,42.7033,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Upper%20Little%20York%20Lake(0602ULI0067).html?csf=1&e=Xxz1fg,available
230,0602WAR0094,Warn Lake,-75.6464,42.3746,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Warn%20Lake(0602WAR0094).html?csf=1&e=Xxz1fg,available
232,0602WHI5358,Whitney Point Reservoir,-75.97189,42.34613,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Whitney%20Point%20Reservoir(0602WHI5358).html?csf=1&e=Xxz1fg,available
233,0602WOO0148,Woodman Pond,-75.56818,42.85508,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Woodman%20Pond(0602WOO0148).html?csf=1&e=Xxz1fg,available
234,0603CAY0008,Cayuta Lake,-76.7353,42.367,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cayuta%20Lake(0603CAY0008).html?csf=1&e=Xxz1fg,available
237,0701CRO0007,Crooks Pond,-76.37896,43.41881,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Crooks%20Pond(0701CRO0007).html?csf=1&e=Xxz1fg,available
238,0701CRO0185,Cross Lake,-76.4692,43.111,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cross%20Lake(0701CRO0185).html?csf=1&e=Xxz1fg,available
239,0701GRE5021,Greene Pond,-75.93549,43.21021,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Greene%20Pond(0701GRE5021).html?csf=1&e=Xxz1fg,available
240,0701MUD0008,Mud Pond,-76.36202,43.44153,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mud%20Pond(0701MUD0008).html?csf=1&e=Xxz1fg,available
241,0701MUD0013,Mud Lake,-76.40495,43.18264,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mud%20Lake(0701MUD0013).html?csf=1&e=Xxz1fg,available
242,0701NEA0009,Lake Neatahwanta,-76.42963,43.31359,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Neatahwanta(0701NEA0009).html?csf=1&e=Xxz1fg,available
244,0701OTT0198,Otter Lake,-76.53107,43.13643,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Otter%20Lake(0701OTT0198).html?csf=1&e=Xxz1fg,available
245,0701PAR0197,Parker Pond,-76.55776,43.16305,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Parker%20Pond(0701PAR0197).html?csf=1&e=Xxz1fg,available
248,0702HIA0156,Hiawatha Lake,-76.1687,43.0258,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hiawatha%20Lake(0702HIA0156).html?csf=1&e=Xxz1fg,available
249,0702ONO0154,Onondaga Lake,-76.2104,43.0891,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Onondaga%20Lake(0702ONO0154).html?csf=1&e=Xxz1fg,available
250,0702OTI0175,Otisco Lake,-76.2794,42.8591,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Otisco%20Lake(0702OTI0175).html?csf=1&e=Xxz1fg,available
251,0703BLA0111,Black Pond,-75.9423,43.4877,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Black%20Pond(0703BLA0111).html?csf=1&e=Xxz1fg,available
252,0703BUL0076,Bullhead Lake,-75.53727,43.39613,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bullhead%20Lake(0703BUL0076).html?csf=1&e=Xxz1fg,available
253,0703CAR0095,Carterville Pond,-75.902,43.3446,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Carterville%20Pond(0703CAR0095).html?csf=1&e=Xxz1fg,available
254,0703CAZ0153,Cazenovia Lake,-75.872,42.9482,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cazenovia%20Lake(0703CAZ0153).html?csf=1&e=Xxz1fg,available
255,0703CHA0038A,Chase Pond,-75.98819,43.3538,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Chase%20Pond(0703CHA0038A).html?csf=1&e=Xxz1fg,available
256,0703DER0139A,De Ruyter Reservoir,-75.8886,42.8107,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_De%20Ruyter%20Reservoir(0703DER0139A).html?csf=1&e=Xxz1fg,available
257,0703DUT0034A,Dutcher Pond,-75.96089,43.29299,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Dutcher%20Pond(0703DUT0034A).html?csf=1&e=Xxz1fg,available
258,0703FRA0035,Francis Pond,-75.93698,43.28849,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Francis%20Pond(0703FRA0035).html?csf=1&e=Xxz1fg,available
259,0703GRE0112C,Green Pond,-75.9336,43.4796,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Green%20Pond(0703GRE0112C).html?csf=1&e=Xxz1fg,available
260,0703GRE0147,Green Lake,-75.96638,43.05044,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Green%20Lake(0703GRE0147).html?csf=1&e=Xxz1fg,available
261,0703JAM0144,Jamesville reservoir,-76.0691,42.974,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Jamesville%20reservoir(0703JAM0144).html?csf=1&e=Xxz1fg,available
262,0703KAS0109,Kasoag Lake,-75.9249,43.4733,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Kasoag%20Lake(0703KAS0109).html?csf=1&e=Xxz1fg,available
263,0703KIB0042,Kibby Lake,-75.9662,43.26914,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Kibby%20Lake(0703KIB0042).html?csf=1&e=Xxz1fg,available
264,0703NOR0040,North Pond,-75.99938,43.36643,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_North%20Pond(0703NOR0040).html?csf=1&e=Xxz1fg,available
266,0703ONE0073,Oneida City Reservoir,-75.61673,43.3645,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Oneida%20City%20Reservoir(0703ONE0073).html?csf=1&e=Xxz1fg,available
