OBJECTID_12,Join_Count,TARGET_FID,OBJECTID_1,OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Acres,Shape_Le_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,SHAPE_AREA_1,Shape_Length,Shape_Area
107,1,106,157,4899,{55A0977A-F98C-4271-A15A-C72B1B986568},4/6/2010 0:00,2, , ,0.061,0,4.1402E+12,390,39004,0,0.017351006,15.1323796,0.017351004,6-Jul,573750121.2,Owasco Creek,7,Seneca-Oneida-Oswego River Basin,573750121.2,0.017351004,6.71881E-06
108,1,107,158,4900,{84B9A52A-1BBF-46A1-A27C-EAC3D7468007},4/6/2010 0:00,2, , ,0.045,0,4.1402E+12,390,39004,0,0.015763124,11.1613903,0.015763123,6-Jul,573750121.2,Owasco Creek,7,Seneca-Oneida-Oswego River Basin,573750121.2,0.015763123,4.95662E-06
109,1,108,159,4927,87960010,4/6/2010 0:00,2,958064,Mud Pond,0.096,0,4.1402E+12,390,39004,0,0.020425099,23.7224083,0.020425098,2-Jul,746440444.5,Onondaga Lake,7,Seneca-Oneida-Oswego River Basin,746440444.5,0.020425098,1.06008E-05
110,1,109,161,4985,46469195,2/3/2010 0:00,2, , ,0.035,0,2.0501E+12,390,39004,0,0.007401208,8.597780319,0.007401211,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.007401211,3.78523E-06
111,1,110,162,5033,123931370,8/25/2004 0:00,2, , ,0.058,0,4.1402E+12,390,39004,0,0.029377291,14.2025102,0.029377293,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.029377293,6.37057E-06
112,1,111,163,5034,123931241,5/13/2009 0:00,2, , ,0.323,0,4.1402E+12,390,39004,0,0.054646844,79.7290351,0.054646847,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.054646847,3.58755E-05
113,1,112,164,5062,{9702EAD8-B5BC-4877-9177-6711620F39D8},4/6/2010 0:00,2, , ,0.03,0,4.1402E+12,390,39004,0,0.008729998,7.317381203,0.00873,2-Jul,746440444.5,Onondaga Lake,7,Seneca-Oneida-Oswego River Basin,746440444.5,0.00873,3.27207E-06
114,1,113,165,5065,87959326,4/6/2010 0:00,2, , ,0.076,0,4.1402E+12,390,39004,0,0.057592312,18.8820929,0.057592308,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.057592308,8.45039E-06
115,1,114,166,5069,123931394,5/13/2009 0:00,2, , ,0.114,0,4.1402E+12,390,39004,0,0.044555982,28.2745267,0.044555979,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.044555979,1.26815E-05
116,1,115,167,5098,87959090,4/6/2010 0:00,2, , ,0.029,0,4.1402E+12,390,39004,0,0.010416146,7.131860208,0.010416144,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.010416144,3.19416E-06
118,1,117,169,5202,124500961,7/22/2011 0:00,2, , ,0.046,111.3,4.1402E+12,390,39009,0,0.015467418,11.2836326,0.015467421,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.015467421,5.06323E-06
119,1,118,171,5224,{532536FB-8EEE-4675-897F-1B13D657A4BB},4/6/2010 0:00,2, , ,0.04,0,4.1402E+12,436,43600,0,0.015480618,9.759314958,0.015480617,2-Jul,746440444.5,Onondaga Lake,7,Seneca-Oneida-Oswego River Basin,746440444.5,0.015480617,4.36784E-06
120,1,119,173,5228,129618717,7/29/2009 0:00,2, , ,0.034,0,4.1501E+12,390,39004,0,0.014889195,8.489939102,0.014889199,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.014889199,3.84604E-06
121,1,120,176,5336,46467647,2/3/2010 0:00,2, , ,0.105,0,2.0501E+12,390,39004,0,0.020011346,26.0452292,0.020011344,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.020011344,1.14901E-05
122,1,121,177,5340,62635572,11/27/2002 0:00,2, , ,0.03,342.6,2.0501E+12,390,39009,0,0.010529981,7.45959408,0.010529983,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.010529983,3.31595E-06
123,1,122,178,5342,62635522,11/27/2002 0:00,2, , ,0.085,347.5,2.0501E+12,390,39009,0,0.01838065,20.9318672,0.018380649,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.018380649,9.3063E-06
124,1,123,180,5415,129639805,3/11/2009 0:00,2, , ,0.062,0,4.1401E+12,390,39004,0,0.011196855,15.21318,0.011196854,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.011196854,6.86684E-06
125,1,124,181,5419,129618512,7/29/2009 0:00,2, , ,0.039,0,4.1501E+12,390,39004,0,0.0108491,9.636344472,0.010849099,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.010849099,4.38715E-06
126,1,125,182,5428,46466157,2/3/2010 0:00,2, , ,0.193,0,2.0501E+12,390,39004,0,0.024200038,47.6951287,0.024200038,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.024200038,2.10967E-05
127,1,126,183,5459,{0767867F-0C72-4914-9BD2-C413CF1B9722},6/14/2013 0:00,2, , ,0.05802735,0,4.1501E+12,390,39004,0,0.014517957,14.3300789,0.014517957,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.014517957,6.51263E-06
128,1,127,184,5564,{B64E699D-AD77-41F7-9DB5-0FD987BE5AE4},2/3/2010 0:00,2, , ,0.049,0,2.0501E+12,390,39004,0,0.010055183,12.1684532,0.010055183,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.010055183,5.36364E-06
129,1,128,187,5612,62634880,11/27/2002 0:00,2, , ,0.08,0,2.0501E+12,390,39004,0,0.016550832,19.8296079,0.01655083,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.01655083,8.84686E-06
130,1,129,189,5639,62636480,10/2/2012 0:00,2, , ,0.05086254,0,2.0501E+12,390,39004,0,0.011505192,12.5603813,0.011505191,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.011505191,5.54807E-06
131,1,130,191,5655,129618374,7/29/2009 0:00,2, , ,0.08,0,4.1501E+12,390,39004,0,0.041679968,19.7684025,0.041679968,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.041679968,9.01088E-06
132,1,131,192,5658,131101737,10/3/2011 0:00,2, , ,0.066,0,4.15031E+12,390,39004,0,0.027219196,16.3942828,0.027219197,1-Sep,1012478793,St. Lawrence River,9,St. Lawrence River Basin,1011491504,0.027219197,7.4814E-06
133,1,132,194,5698,43498042,1/5/2011 0:00,2,942210,Agwaterra Pond,0.031,0,2.0501E+12,390,39004,0,0.008630325,7.636471454,0.008630326,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.008630326,3.36208E-06
134,1,133,195,5721,129639101,3/11/2009 0:00,2, , ,0.053,0,4.1401E+12,390,39004,0,0.010854962,13.147033,0.010854961,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.010854961,5.96335E-06
135,1,134,197,5790,167298052,7/27/2009 0:00,2, , ,0.032,0,4.1501E+12,390,39004,0,0.012331117,7.861261964,0.012331118,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.012331118,3.57178E-06
136,1,135,198,5824,62636670,10/2/2012 0:00,2, , ,0.05623374,0,2.0501E+12,390,39004,0,0.013049675,13.8863342,0.013049676,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.013049676,6.1279E-06
137,1,136,199,5876,43497888,1/5/2011 0:00,2, , ,0.058,334.1,2.0501E+12,390,39009,0,0.010821737,14.2248361,0.010821738,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.010821738,6.26358E-06
138,1,137,200,5889,124500798,9/6/2004 0:00,2, , ,0.042,181.4,4.1402E+12,390,39009,0,0.018533276,10.3700955,0.018533272,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.018533272,4.65758E-06
139,1,138,201,5923,{25CE2A0D-4B4A-4CE7-80B4-2D70EEE4C3FC},1/5/2011 0:00,2, , ,0.042,0,2.0501E+12,390,39004,0,0.010145334,10.3493158,0.010145336,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.010145336,4.55606E-06
141,1,140,203,6015,62635410,11/27/2002 0:00,2,960198,Perkins Pond,0.029,0,2.0501E+12,390,39004,0,0.008620739,7.227746539,0.00862074,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.00862074,3.21239E-06
142,1,141,204,6037,167069273,4/7/2009 0:00,2, , ,0.033,0,4.1402E+12,390,39004,0,0.012722538,8.112329733,0.012722537,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.012722537,3.63473E-06
143,1,142,205,6038,167248075,7/8/2009 0:00,2, , ,0.05,0,4.1503E+12,390,39004,0,0.026549783,12.2820468,0.026549782,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.026549782,5.60154E-06
144,1,143,207,6051,167070442,4/7/2009 0:00,2, , ,0.059,0,4.1402E+12,390,39004,0,0.014554188,14.5124793,0.014554189,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.014554189,6.49031E-06
145,1,144,208,6053,124501175,4/7/2009 0:00,2, , ,0.064,112.5,4.1402E+12,390,39009,0,0.027589384,15.7524411,0.027589385,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.027589385,7.06592E-06
146,1,145,209,6057,167302698,8/4/2009 0:00,2, , ,0.046,0,4.1503E+12,390,39004,0,0.011237012,11.3140357,0.011237013,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.011237013,5.16473E-06
147,1,146,210,6062,{A2B7BEBA-2C36-454F-ABBA-36E115CAF919},10/2/2012 0:00,2, , ,0.02632775,0,2.0501E+12,390,39000,0,0.007107786,6.501054114,0.007107785,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.007107785,2.87549E-06
148,1,147,211,6068,167069637,4/7/2009 0:00,2, , ,0.255,0,4.1402E+12,390,39004,0,0.022986013,63.0374998,0.022986013,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.022986013,2.8378E-05
149,1,148,212,6071,167302693,8/4/2009 0:00,2, , ,0.026,0,4.1503E+12,390,39004,0,0.010208098,6.419701824,0.010208099,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.010208099,2.93086E-06
150,1,149,213,6085,167069884,4/7/2009 0:00,2, , ,0.031,0,4.1402E+12,390,39004,0,0.00770237,7.547786878,0.007702371,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.007702371,3.38827E-06
151,1,150,214,6094,167070324,4/7/2009 0:00,2, , ,0.046,0,4.1402E+12,390,39004,0,0.013283504,11.2780395,0.013283506,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.013283506,5.04706E-06
152,1,151,215,6115,167302688,8/4/2009 0:00,2, , ,0.146,0,4.1503E+12,390,39004,0,0.027920619,36.0578805,0.02792062,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.02792062,1.6475E-05
153,1,152,216,6132,167069372,4/7/2009 0:00,2, , ,0.049,0,4.1402E+12,390,39004,0,0.010992527,12.0287898,0.010992525,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.010992525,5.42794E-06
154,1,153,217,6177,167302715,8/4/2009 0:00,2, , ,0.055,0,4.1503E+12,390,39004,0,0.010256771,13.5781508,0.010256771,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.010256771,6.18217E-06
155,1,154,219,6187,{5817F16D-F1A0-462B-B86F-B702C11826FF},1/5/2011 0:00,2, , ,0.092,0,2.0501E+12,390,39004,0,0.015371872,22.6901167,0.015371873,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.015371873,1.00004E-05
156,1,155,220,6199,167069241,4/7/2009 0:00,2, , ,0.037,0,4.1402E+12,390,39004,0,0.00920122,9.134607609,0.00920122,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.00920122,4.12435E-06
157,1,156,221,6203,131860732,8/4/2009 0:00,2, , ,0.056,205.7,4.1503E+12,390,39009,0,0.033714184,13.8575494,0.033714183,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.033714183,6.30722E-06
158,1,157,222,6222,167302847,8/4/2009 0:00,2, , ,0.126,190.5,4.1503E+12,390,39009,0,0.028734069,31.2339273,0.02873407,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.02873407,1.42269E-05
159,1,158,223,6223,167302677,8/4/2009 0:00,2, , ,0.034,0,4.1503E+12,390,39004,0,0.009834428,8.4592801,0.009834429,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.009834429,3.87016E-06
160,1,159,224,6229,25861158,10/11/2012 0:00,2,965371,Sky Lake,0.11422814,1718,2.0401E+12,390,39009,0,0.021761912,28.2052628,0.02176191,14-04,1727260698,West Branch Delaware River,14,Delaware River Basin,1596008013,0.02176191,1.24285E-05
161,1,160,227,6239,167069360,4/7/2009 0:00,2, , ,0.026,0,4.1402E+12,390,39004,0,0.012337782,6.539048462,0.012337782,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.012337782,2.95017E-06
162,1,161,228,6240,124500377,4/7/2009 0:00,2, , ,0.031,0,4.1402E+12,390,39004,0,0.009018756,7.642733066,0.009018758,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.009018758,3.44928E-06
163,1,162,229,6242,167302711,8/4/2009 0:00,2, , ,0.105,0,4.1503E+12,390,39004,0,0.02665706,25.8333959,0.026657056,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.026657056,1.17729E-05
164,1,163,230,6297,167298068,7/27/2009 0:00,2, , ,0.629,0,4.1501E+12,390,39004,0,0.096223789,155.362068,0.096223789,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.096223789,7.02224E-05
165,1,164,231,6320,131860707,8/4/2009 0:00,2, , ,0.035,0,4.1503E+12,390,39004,0,0.012809514,8.721525544,0.012809515,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.012809515,3.97004E-06
166,1,165,232,6321,131860641,8/4/2009 0:00,2, , ,0.085,211.8,4.1503E+12,390,39009,0,0.028205042,20.92551,0.028205043,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.028205043,9.53161E-06
167,1,166,233,6322,167248051,7/8/2009 0:00,2, , ,0.043,0,4.1503E+12,390,39004,0,0.009087835,10.5297143,0.009087835,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.009087835,4.81479E-06
168,1,167,234,6338,{B4F7933C-09DD-4440-BE5C-E4DD6796AE52},10/2/2012 0:00,2, , ,0.08886635,0,2.0501E+12,390,39000,0,0.014688376,21.9426732,0.014688375,2-Jun,4159952488,Chenango-Tioughnioga River,6,Susquehanna River Basin,4159952488,0.014688375,9.72947E-06
169,1,168,235,6353,133098049,7/8/2009 0:00,2, , ,0.101,77.7,4.1503E+12,390,39009,0,0.038919102,24.9067029,0.038919102,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.038919102,1.14423E-05
170,1,169,236,6354,133098015,7/8/2009 0:00,2, , ,0.128,0,4.1503E+12,390,39004,0,0.021433603,31.5039427,0.021433606,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.021433606,1.44813E-05
171,1,170,237,6356,25858796,10/11/2012 0:00,2,944339,Blueberry Lake,0.15474062,1707,2.0401E+12,390,39010,0,0.030679479,38.2081065,0.030679475,14-04,1727260698,West Branch Delaware River,14,Delaware River Basin,1596008013,0.030679475,1.68187E-05
172,1,171,238,6360,43497182,1/5/2011 0:00,2, , ,0.089,0,2.0501E+12,390,39004,0,0.012758564,21.8723102,0.012758566,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.012758566,9.6688E-06
173,1,172,239,6361,{4283E055-27F2-42AB-8FB8-04BA1045C97F},1/5/2011 0:00,2, , ,0.03,0,2.0501E+12,390,39004,0,0.00691463,7.34040575,0.006914631,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.006914631,3.25322E-06
174,1,173,240,6381,167302861,8/4/2009 0:00,2, , ,0.042,0,4.1503E+12,390,39004,0,0.014216664,10.3603258,0.014216663,6-Sep,1455824460,Indian River,9,St. Lawrence River Basin,1455824460,0.014216663,4.71906E-06
175,1,174,241,6445,131844799,7/27/2009 0:00,2,947907,Crystal Pond,0.039,0,4.1501E+12,390,39004,0,0.016366023,9.584293605,0.016366022,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.016366022,4.34366E-06
176,1,175,247,6563,43494902,1/5/2011 0:00,2, , ,0.036,0,2.0501E+12,390,39004,0,0.008297895,8.946960765,0.008297894,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.008297894,3.97511E-06
177,1,176,250,6637,133098753,7/8/2009 0:00,2,976602,Lost Pond,0.027,0,4.1503E+12,390,39004,0,0.012430309,6.669549506,0.012430308,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.012430308,3.04122E-06
178,1,177,253,6718,{9D99372E-01CA-4C5D-98F8-DB2BEC18FE0B},1/5/2011 0:00,2, , ,0.029,0,2.0501E+12,390,39004,0,0.006826977,7.126477031,0.006826978,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.006826978,3.17513E-06
179,1,178,255,6726,167248204,7/8/2009 0:00,2, , ,0.071,0,4.1503E+12,390,39004,0,0.019615528,17.5516494,0.019615527,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.019615527,8.00764E-06
180,1,179,256,6754,43497162,1/5/2011 0:00,2, , ,0.104,533.4,2.0501E+12,390,39009,0,0.014956987,25.7408449,0.014956989,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.014956989,1.13751E-05
181,1,180,259,6774,167303050,8/4/2009 0:00,2, , ,0.028,0,4.1503E+12,390,39004,0,0.009290519,6.982464488,0.00929052,4-Sep,1638076420,Grass River,9,St. Lawrence River Basin,1638076420,0.00929052,3.19602E-06
182,1,181,260,6799,43495636,1/5/2011 0:00,2, , ,0.03,437.4,2.0501E+12,390,39009,0,0.007514218,7.29418535,0.007514222,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.007514222,3.23794E-06
183,1,182,261,6813,133098680,7/8/2009 0:00,2,976986,Shiner Pond,0.046,266.7,4.1503E+12,390,39009,0,0.010080776,11.4035947,0.010080777,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.010080776,5.20031E-06
184,1,183,262,6836,43497158,1/5/2011 0:00,2, , ,0.029,0,2.0501E+12,390,39004,0,0.013217468,7.281015862,0.013217466,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.013217466,3.21732E-06
185,1,184,263,6901,131844910,7/27/2009 0:00,2, , ,0.062,0,4.1501E+12,390,39004,0,0.016391178,15.3793416,0.016391179,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.016391179,6.96487E-06
186,1,185,264,6902,131844613,7/27/2009 0:00,2, , ,0.045,0,4.1501E+12,390,39004,0,0.02251261,11.1885895,0.022512608,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.022512608,5.07008E-06
187,1,186,266,6924,43496922,1/5/2011 0:00,2, , ,0.049,521.2,2.0501E+12,390,39009,0,0.009934445,12.2012611,0.009934443,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.009934443,5.3961E-06
188,1,187,268,6945,131844791,7/27/2009 0:00,2, , ,0.049,0,4.1501E+12,390,39004,0,0.023134101,12.2097461,0.023134102,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.023134102,5.53044E-06
189,1,188,272,6986,43492745,1/5/2011 0:00,2, , ,0.092,0,2.0501E+12,390,39004,0,0.015720679,22.7115297,0.015720679,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.015720679,1.0115E-05
190,1,189,273,6997,131845418,7/27/2009 0:00,2, , ,0.029,0,4.1501E+12,390,39004,0,0.013951484,7.255121315,0.013951484,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.013951484,3.2827E-06
191,1,190,278,7134,43496130,1/5/2011 0:00,2, , ,0.033,0,2.0501E+12,390,39004,0,0.009585471,8.069126362,0.009585472,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.009585472,3.57911E-06
192,1,191,279,7136,43494165,1/5/2011 0:00,2, , ,0.03,0,2.0501E+12,390,39004,0,0.007747279,7.47025567,0.007747278,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.007747278,3.31967E-06
193,1,192,280,7138,43493351,6/24/2002 0:00,2, , ,0.077,0,2.0501E+12,390,39004,0,0.013823906,19.1179759,0.013823907,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.013823907,8.50627E-06
194,1,193,281,7140,{DC05E05E-6EB7-4640-8550-55423B7DAFAA},1/5/2011 0:00,2, , ,0.029,0,2.0501E+12,390,39004,0,0.00842623,7.09654892,0.00842623,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.00842623,3.16441E-06
195,1,194,283,7215,131845910,7/27/2009 0:00,2, , ,0.027,0,4.1501E+12,390,39004,0,0.011535774,6.676510515,0.011535774,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.011535774,3.01763E-06
196,1,195,284,7225,131842217,7/27/2009 0:00,2, , ,0.033,0,4.1501E+12,390,39004,0,0.012169338,8.245400444,0.012169339,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.012169339,3.74357E-06
197,1,196,285,7231,167248137,7/8/2009 0:00,2, , ,0.083,0,4.1503E+12,390,39004,0,0.017658262,20.5702867,0.017658264,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.017658264,9.39482E-06
198,1,197,286,7276,43492235,1/5/2011 0:00,2, , ,0.031,0,2.0501E+12,390,39004,0,0.018012968,7.628122297,0.018012967,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.018012967,3.40565E-06
199,1,198,288,7292,133098314,7/8/2009 0:00,2, , ,0.134,0,4.1503E+12,390,39004,0,0.031359554,33.0803456,0.031359554,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.031359554,1.51073E-05
200,1,199,290,7337,167248143,7/8/2009 0:00,2, , ,0.027,0,4.1503E+12,390,39004,0,0.012926701,6.654697977,0.012926702,5-Sep,2717692357,Oswegatchie River,9,St. Lawrence River Basin,2717692357,0.012926702,3.02945E-06
201,1,200,291,7382,43492887,6/24/2002 0:00,2,947652,Cranberry Bog,0.213,548.6,2.0501E+12,390,39009,0,0.021695468,52.5936907,0.02169547,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.02169547,2.34088E-05
202,1,201,292,7429,25855212,10/11/2012 0:00,2, , ,0.04656723,0,2.0401E+12,390,39004,0,0.015848341,11.497822,0.015848343,14-01,1937150873,Delaware River Main Stem,14,Delaware River Basin,1604834854,0.015848343,5.04845E-06
203,1,202,294,7491,53543765,8/28/2002 0:00,2,953590,Ilion Reservoir Number Two,0.046,0,2.02E+12,390,39004,0,0.011526844,11.240059,0.011526843,1-Dec,4770324841,Mohawk River Main Stem,12,Mohawk River Basin,4770324841,0.011526843,5.02434E-06
204,1,203,296,7499,131842282,7/27/2009 0:00,2, , ,0.028,0,4.1501E+12,390,39004,0,0.008086376,6.957154303,0.008086376,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.008086376,3.15788E-06
205,1,204,298,7530,{DCCFE959-D824-4ECF-AF08-543D10719508},1/5/2011 0:00,2, , ,0.062,0,2.0501E+12,390,39004,0,0.011078959,15.4018441,0.011078959,1-Jun,4996254476,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,4919680925,0.011078959,6.83665E-06
206,1,205,299,7552,131845161,7/27/2009 0:00,2,955689,Little Simon Pond,0.028,0,4.1501E+12,390,39004,0,0.009757637,6.830515478,0.009757637,1-Aug,4934743916,Black River,8,Black River Basin,4934554802,0.009757637,3.09049E-06
